,Index,Dis No,Year,Disaster Subtype,Country,ISO,Region,Continent,Associated Dis,Associated Dis2,Appeal,Declaration,Dis Mag Value,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,CPI,Location,Code,country,latitude,longitude,name,num,GDP_Scale,GDP_value,HE_value,FAO_Item,FAO_Value,Population_value,No,Index
268,100,2007-0358-JPN,2007,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,41.0,2007,8,,2007,8,17.0,62.0,3000.0,,,3000.0,76.5186792040236,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",JP,JP,36.204824,138.252924,Japan,100,Millions,539281600,2772.69702148,"Cereals, Total",60621,128494.0,100,100
269,100,2007-0358-JPN,2007,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,41.0,2007,8,,2007,8,17.0,62.0,3000.0,,,3000.0,76.5186792040236,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",JP,JP,36.204824,138.252924,Japan,100,Millions,539281600,2772.69702148,Fruit Primary,178457,128494.0,100,100
270,100,2007-0358-JPN,2007,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,41.0,2007,8,,2007,8,17.0,62.0,3000.0,,,3000.0,76.5186792040236,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",JP,JP,36.204824,138.252924,Japan,100,Millions,539281600,2772.69702148,"Milk, Total",72461,128494.0,100,100
271,100,2007-0358-JPN,2007,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,41.0,2007,8,,2007,8,17.0,62.0,3000.0,,,3000.0,76.5186792040236,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",JP,JP,36.204824,138.252924,Japan,100,Millions,539281600,2772.69702148,Vegetables Primary,303959,128494.0,100,100
272,102,2008-0662-JPN,2008,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,,2008,7,,2008,7,,47.0,,,,,79.4563043953641,All country,JP,JP,36.204824,138.252924,Japan,102,Millions,527823800,3213.69555664,"Cereals, Total",62624,128539.0,102,102
273,102,2008-0662-JPN,2008,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,,2008,7,,2008,7,,47.0,,,,,79.4563043953641,All country,JP,JP,36.204824,138.252924,Japan,102,Millions,527823800,3213.69555664,Fruit Primary,179020,128539.0,102,102
274,102,2008-0662-JPN,2008,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,,2008,7,,2008,7,,47.0,,,,,79.4563043953641,All country,JP,JP,36.204824,138.252924,Japan,102,Millions,527823800,3213.69555664,"Milk, Total",73425,128539.0,102,102
275,102,2008-0662-JPN,2008,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,,2008,7,,2008,7,,47.0,,,,,79.4563043953641,All country,JP,JP,36.204824,138.252924,Japan,102,Millions,527823800,3213.69555664,Vegetables Primary,305268,128539.0,102,102
276,104,2009-0616-AUS,2009,Heat wave,Australia,AUS,Australia and New Zealand,Oceania,,,,,49.0,2009,1,27.0,2009,2,8.0,347.0,2000.0,,,2000.0,79.1738027553029,"Victoria, New South wales (South), Tasmania (Northern) provinces",AU,AU,-25.274398,133.775136,Australia,104,Millions,1262608,3995.34008789,"Cereals, Total",16514,21751.0,104,104
277,104,2009-0616-AUS,2009,Heat wave,Australia,AUS,Australia and New Zealand,Oceania,,,,,49.0,2009,1,27.0,2009,2,8.0,347.0,2000.0,,,2000.0,79.1738027553029,"Victoria, New South wales (South), Tasmania (Northern) provinces",AU,AU,-25.274398,133.775136,Australia,104,Millions,1262608,3995.34008789,Fruit Primary,126434,21751.0,104,104
278,104,2009-0616-AUS,2009,Heat wave,Australia,AUS,Australia and New Zealand,Oceania,,,,,49.0,2009,1,27.0,2009,2,8.0,347.0,2000.0,,,2000.0,79.1738027553029,"Victoria, New South wales (South), Tasmania (Northern) provinces",AU,AU,-25.274398,133.775136,Australia,104,Millions,1262608,3995.34008789,"Milk, Total",56007,21751.0,104,104
279,104,2009-0616-AUS,2009,Heat wave,Australia,AUS,Australia and New Zealand,Oceania,,,,,49.0,2009,1,27.0,2009,2,8.0,347.0,2000.0,,,2000.0,79.1738027553029,"Victoria, New South wales (South), Tasmania (Northern) provinces",AU,AU,-25.274398,133.775136,Australia,104,Millions,1262608,3995.34008789,Vegetables Primary,270771,21751.0,104,104
280,105,2009-0175-IND,2009,Heat wave,India,IND,Southern Asia,Asia,,,,,48.0,2009,4,14.0,2009,6,26.0,120.0,25.0,,,25.0,79.1738027553029,"Orissa, West Bengal, Bihar, Uttar Pradesh, Jharkhand, Andhra Pradesh provinces",IN,IN,20.593684,78.96288,India,105,Millions,59895400,38.30339432,"Cereals, Total",25808,1217726.0,105,105
281,105,2009-0175-IND,2009,Heat wave,India,IND,Southern Asia,Asia,,,,,48.0,2009,4,14.0,2009,6,26.0,120.0,25.0,,,25.0,79.1738027553029,"Orissa, West Bengal, Bihar, Uttar Pradesh, Jharkhand, Andhra Pradesh provinces",IN,IN,20.593684,78.96288,India,105,Millions,59895400,38.30339432,Fruit Primary,112350,1217726.0,105,105
282,105,2009-0175-IND,2009,Heat wave,India,IND,Southern Asia,Asia,,,,,48.0,2009,4,14.0,2009,6,26.0,120.0,25.0,,,25.0,79.1738027553029,"Orissa, West Bengal, Bihar, Uttar Pradesh, Jharkhand, Andhra Pradesh provinces",IN,IN,20.593684,78.96288,India,105,Millions,59895400,38.30339432,"Milk, Total",9888,1217726.0,105,105
283,105,2009-0175-IND,2009,Heat wave,India,IND,Southern Asia,Asia,,,,,48.0,2009,4,14.0,2009,6,26.0,120.0,25.0,,,25.0,79.1738027553029,"Orissa, West Bengal, Bihar, Uttar Pradesh, Jharkhand, Andhra Pradesh provinces",IN,IN,20.593684,78.96288,India,105,Millions,59895400,38.30339432,Vegetables Primary,134010,1217726.0,105,105
284,106,2010-0057-BRA,2010,Heat wave,Brazil,BRA,South America,Americas,,,,,46.0,2010,2,,2010,2,,32.0,,,,,80.472285151979,"Cariocas borough (Nova Lima district, Minas Gerais province), Santos district (Sao Paulo province)",BR,BR,-14.235004,-51.92528,Brazil,106,Millions,3885847,896.69714355,"Cereals, Total",40406,195714.0,106,106
285,106,2010-0057-BRA,2010,Heat wave,Brazil,BRA,South America,Americas,,,,,46.0,2010,2,,2010,2,,32.0,,,,,80.472285151979,"Cariocas borough (Nova Lima district, Minas Gerais province), Santos district (Sao Paulo province)",BR,BR,-14.235004,-51.92528,Brazil,106,Millions,3885847,896.69714355,Fruit Primary,156406,195714.0,106,106
286,106,2010-0057-BRA,2010,Heat wave,Brazil,BRA,South America,Americas,,,,,46.0,2010,2,,2010,2,,32.0,,,,,80.472285151979,"Cariocas borough (Nova Lima district, Minas Gerais province), Santos district (Sao Paulo province)",BR,BR,-14.235004,-51.92528,Brazil,106,Millions,3885847,896.69714355,"Milk, Total",11638,195714.0,106,106
287,106,2010-0057-BRA,2010,Heat wave,Brazil,BRA,South America,Americas,,,,,46.0,2010,2,,2010,2,,32.0,,,,,80.472285151979,"Cariocas borough (Nova Lima district, Minas Gerais province), Santos district (Sao Paulo province)",BR,BR,-14.235004,-51.92528,Brazil,106,Millions,3885847,896.69714355,Vegetables Primary,228283,195714.0,106,106
288,107,2010-0206-IND,2010,Heat wave,India,IND,Southern Asia,Asia,,,,,49.0,2010,3,,2010,5,,250.0,,,,,80.472285151979,"Delhi, Haryana, Madhya Pradesh, Orissa, Rajasthan, Uttar Pradesh provinces",IN,IN,20.593684,78.96288,India,107,Millions,72938200,45.12977219,"Cereals, Total",26764,1234281.0,107,107
289,107,2010-0206-IND,2010,Heat wave,India,IND,Southern Asia,Asia,,,,,49.0,2010,3,,2010,5,,250.0,,,,,80.472285151979,"Delhi, Haryana, Madhya Pradesh, Orissa, Rajasthan, Uttar Pradesh provinces",IN,IN,20.593684,78.96288,India,107,Millions,72938200,45.12977219,Fruit Primary,117940,1234281.0,107,107
290,107,2010-0206-IND,2010,Heat wave,India,IND,Southern Asia,Asia,,,,,49.0,2010,3,,2010,5,,250.0,,,,,80.472285151979,"Delhi, Haryana, Madhya Pradesh, Orissa, Rajasthan, Uttar Pradesh provinces",IN,IN,20.593684,78.96288,India,107,Millions,72938200,45.12977219,"Milk, Total",10251,1234281.0,107,107
291,107,2010-0206-IND,2010,Heat wave,India,IND,Southern Asia,Asia,,,,,49.0,2010,3,,2010,5,,250.0,,,,,80.472285151979,"Delhi, Haryana, Madhya Pradesh, Orissa, Rajasthan, Uttar Pradesh provinces",IN,IN,20.593684,78.96288,India,107,Millions,72938200,45.12977219,Vegetables Primary,138182,1234281.0,107,107
292,108,2009-0658-JPN,2009,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,,2009,7,,2009,7,,16.0,,,,,79.1738027553029,All country,JP,JP,36.204824,138.252924,Japan,108,Millions,494938400,3686.15429688,"Cereals, Total",59195,128555.0,108,108
293,108,2009-0658-JPN,2009,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,,2009,7,,2009,7,,16.0,,,,,79.1738027553029,All country,JP,JP,36.204824,138.252924,Japan,108,Millions,494938400,3686.15429688,Fruit Primary,179937,128555.0,108,108
294,108,2009-0658-JPN,2009,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,,2009,7,,2009,7,,16.0,,,,,79.1738027553029,All country,JP,JP,36.204824,138.252924,Japan,108,Millions,494938400,3686.15429688,"Milk, Total",74107,128555.0,108,108
295,108,2009-0658-JPN,2009,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,,2009,7,,2009,7,,16.0,,,,,79.1738027553029,All country,JP,JP,36.204824,138.252924,Japan,108,Millions,494938400,3686.15429688,Vegetables Primary,298176,128555.0,108,108
296,109,2010-0331-JPN,2010,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,35.0,2010,7,19.0,2010,7,25.0,170.0,,15000.0,,15000.0,80.472285151979,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",JP,JP,36.204824,138.252924,Japan,109,Millions,505530600,4060.4909668,"Cereals, Total",58537,128542.0,109,109
297,109,2010-0331-JPN,2010,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,35.0,2010,7,19.0,2010,7,25.0,170.0,,15000.0,,15000.0,80.472285151979,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",JP,JP,36.204824,138.252924,Japan,109,Millions,505530600,4060.4909668,Fruit Primary,159614,128542.0,109,109
298,109,2010-0331-JPN,2010,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,35.0,2010,7,19.0,2010,7,25.0,170.0,,15000.0,,15000.0,80.472285151979,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",JP,JP,36.204824,138.252924,Japan,109,Millions,505530600,4060.4909668,"Milk, Total",74103,128542.0,109,109
299,109,2010-0331-JPN,2010,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,35.0,2010,7,19.0,2010,7,25.0,170.0,,15000.0,,15000.0,80.472285151979,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",JP,JP,36.204824,138.252924,Japan,109,Millions,505530600,4060.4909668,Vegetables Primary,288312,128542.0,109,109
300,114,2011-0329-ITA,2011,Heat wave,Italy,ITA,Southern Europe,Europe,,,,,47.0,2011,8,17.0,2011,8,24.0,10.0,,,,,83.0126743931774,"Milano district (Lombardia province), Torino district (Piemonte province), Trieste district (Friuli-venezia Giulia province), Verona district (Veneto province), Messina district (Sicilia province), Roma district (Lazio province), Napoli district (Campania province)",IT,IT,41.87194,12.56738,Italy,114,Millions,1648755.8,3392.01269531,"Cereals, Total",56772,59589.0,114,114
301,114,2011-0329-ITA,2011,Heat wave,Italy,ITA,Southern Europe,Europe,,,,,47.0,2011,8,17.0,2011,8,24.0,10.0,,,,,83.0126743931774,"Milano district (Lombardia province), Torino district (Piemonte province), Trieste district (Friuli-venezia Giulia province), Verona district (Veneto province), Messina district (Sicilia province), Roma district (Lazio province), Napoli district (Campania province)",IT,IT,41.87194,12.56738,Italy,114,Millions,1648755.8,3392.01269531,Fruit Primary,148621,59589.0,114,114
302,114,2011-0329-ITA,2011,Heat wave,Italy,ITA,Southern Europe,Europe,,,,,47.0,2011,8,17.0,2011,8,24.0,10.0,,,,,83.0126743931774,"Milano district (Lombardia province), Torino district (Piemonte province), Trieste district (Friuli-venezia Giulia province), Verona district (Veneto province), Messina district (Sicilia province), Roma district (Lazio province), Napoli district (Campania province)",IT,IT,41.87194,12.56738,Italy,114,Millions,1648755.8,3392.01269531,"Milk, Total",13702,59589.0,114,114
303,114,2011-0329-ITA,2011,Heat wave,Italy,ITA,Southern Europe,Europe,,,,,47.0,2011,8,17.0,2011,8,24.0,10.0,,,,,83.0126743931774,"Milano district (Lombardia province), Torino district (Piemonte province), Trieste district (Friuli-venezia Giulia province), Verona district (Veneto province), Messina district (Sicilia province), Roma district (Lazio province), Napoli district (Campania province)",IT,IT,41.87194,12.56738,Italy,114,Millions,1648755.8,3392.01269531,Vegetables Primary,266939,59589.0,114,114
304,115,2011-0573-JPN,2011,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,35.0,2011,7,,2011,8,,36.0,22000.0,,,22000.0,83.0126743931774,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",JP,JP,36.204824,138.252924,Japan,115,Millions,497448900,5087.35644531,"Cereals, Total",60106,128499.0,115,115
305,115,2011-0573-JPN,2011,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,35.0,2011,7,,2011,8,,36.0,22000.0,,,22000.0,83.0126743931774,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",JP,JP,36.204824,138.252924,Japan,115,Millions,497448900,5087.35644531,Fruit Primary,163981,128499.0,115,115
306,115,2011-0573-JPN,2011,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,35.0,2011,7,,2011,8,,36.0,22000.0,,,22000.0,83.0126743931774,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",JP,JP,36.204824,138.252924,Japan,115,Millions,497448900,5087.35644531,"Milk, Total",73795,128499.0,115,115
307,115,2011-0573-JPN,2011,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,35.0,2011,7,,2011,8,,36.0,22000.0,,,22000.0,83.0126743931774,"Aiti, Ehime, Gifu, Gunma, Hirosima, Hukui, Hukuoka, Hukusima, Hyoogo, Ibaraki, Isikawa, Kagawa, Kagosima, Kanagawa, Kooti, Kumamoto, Kyooto, Mie, Miyagi, Miyazaki, Nagano, Nagasaki, Nara, Niigata, Okayama, Okinawa, Ooita, Oosaka, Saga, Saitama, Siga, Simane, Sizuoka, Tiba, Tokusima, Tookyoo, Totigi, Tottori, Toyama, Wakayama, Yamagata, Yamaguti, Yamanasi provinces",JP,JP,36.204824,138.252924,Japan,115,Millions,497448900,5087.35644531,Vegetables Primary,292310,128499.0,115,115
308,116,2013-0208-IND,2013,Heat wave,India,IND,Southern Asia,Asia,,,,,46.0,2013,4,1.0,2013,5,30.0,557.0,,,,,85.9716422479773,"Adilabad, East Godavari, Guntur, Karimnagar, Khammam, Krishna, Nalgonda, Nizamabad, Prakasam, Vishakhapatnam, Warangal, West Godavari districts (Andhra Pradesh province)",IN,IN,20.593684,78.96288,India,116,Millions,108981300,56.11839676,"Cereals, Total",29699,1280842.0,116,116
309,116,2013-0208-IND,2013,Heat wave,India,IND,Southern Asia,Asia,,,,,46.0,2013,4,1.0,2013,5,30.0,557.0,,,,,85.9716422479773,"Adilabad, East Godavari, Guntur, Karimnagar, Khammam, Krishna, Nalgonda, Nizamabad, Prakasam, Vishakhapatnam, Warangal, West Godavari districts (Andhra Pradesh province)",IN,IN,20.593684,78.96288,India,116,Millions,108981300,56.11839676,Fruit Primary,120652,1280842.0,116,116
310,116,2013-0208-IND,2013,Heat wave,India,IND,Southern Asia,Asia,,,,,46.0,2013,4,1.0,2013,5,30.0,557.0,,,,,85.9716422479773,"Adilabad, East Godavari, Guntur, Karimnagar, Khammam, Krishna, Nalgonda, Nizamabad, Prakasam, Vishakhapatnam, Warangal, West Godavari districts (Andhra Pradesh province)",IN,IN,20.593684,78.96288,India,116,Millions,108981300,56.11839676,"Milk, Total",11187,1280842.0,116,116
311,116,2013-0208-IND,2013,Heat wave,India,IND,Southern Asia,Asia,,,,,46.0,2013,4,1.0,2013,5,30.0,557.0,,,,,85.9716422479773,"Adilabad, East Godavari, Guntur, Karimnagar, Khammam, Krishna, Nalgonda, Nizamabad, Prakasam, Vishakhapatnam, Warangal, West Godavari districts (Andhra Pradesh province)",IN,IN,20.593684,78.96288,India,116,Millions,108981300,56.11839676,Vegetables Primary,139447,1280842.0,116,116
312,117,2013-0316-JPN,2013,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,41.0,2013,5,,2013,9,,338.0,54000.0,,,54000.0,85.9716422479773,"Ehime, Kagawa, Kooti, Tokusima provinces (Shikoko Isl.), Hukuoka, Kagosima, Kumamoto, Miyazaki, Nagasaki, Ooita, Saga provinces (Kyushu Isl.), Oosaka, Kyooto provinces (Honshu Isl.), Kobe city (Hyoogo province) (Honshu Isl.)",JP,JP,36.204824,138.252924,Japan,117,Millions,508700600,4336.10693359,"Cereals, Total",62814,128314.0,117,117
313,117,2013-0316-JPN,2013,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,41.0,2013,5,,2013,9,,338.0,54000.0,,,54000.0,85.9716422479773,"Ehime, Kagawa, Kooti, Tokusima provinces (Shikoko Isl.), Hukuoka, Kagosima, Kumamoto, Miyazaki, Nagasaki, Ooita, Saga provinces (Kyushu Isl.), Oosaka, Kyooto provinces (Honshu Isl.), Kobe city (Hyoogo province) (Honshu Isl.)",JP,JP,36.204824,138.252924,Japan,117,Millions,508700600,4336.10693359,Fruit Primary,170199,128314.0,117,117
314,117,2013-0316-JPN,2013,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,41.0,2013,5,,2013,9,,338.0,54000.0,,,54000.0,85.9716422479773,"Ehime, Kagawa, Kooti, Tokusima provinces (Shikoko Isl.), Hukuoka, Kagosima, Kumamoto, Miyazaki, Nagasaki, Ooita, Saga provinces (Kyushu Isl.), Oosaka, Kyooto provinces (Honshu Isl.), Kobe city (Hyoogo province) (Honshu Isl.)",JP,JP,36.204824,138.252924,Japan,117,Millions,508700600,4336.10693359,"Milk, Total",80100,128314.0,117,117
315,117,2013-0316-JPN,2013,Heat wave,Japan,JPN,Eastern Asia,Asia,,,,,41.0,2013,5,,2013,9,,338.0,54000.0,,,54000.0,85.9716422479773,"Ehime, Kagawa, Kooti, Tokusima provinces (Shikoko Isl.), Hukuoka, Kagosima, Kumamoto, Miyazaki, Nagasaki, Ooita, Saga provinces (Kyushu Isl.), Oosaka, Kyooto provinces (Honshu Isl.), Kobe city (Hyoogo province) (Honshu Isl.)",JP,JP,36.204824,138.252924,Japan,117,Millions,508700600,4336.10693359,Vegetables Primary,271552,128314.0,117,117
316,120,2014-0010-AUS,2014,Heat wave,Australia,AUS,Australia and New Zealand,Oceania,,,,,52.0,2014,1,13.0,2014,1,18.0,139.0,,,,,87.3662978351193,"Western Australia, Victoria provinces",AU,AU,-25.274398,133.775136,Australia,120,Millions,1613129,5607.91796875,"Cereals, Total",21379,23596.0,120,120
317,120,2014-0010-AUS,2014,Heat wave,Australia,AUS,Australia and New Zealand,Oceania,,,,,52.0,2014,1,13.0,2014,1,18.0,139.0,,,,,87.3662978351193,"Western Australia, Victoria provinces",AU,AU,-25.274398,133.775136,Australia,120,Millions,1613129,5607.91796875,Fruit Primary,133363,23596.0,120,120
318,120,2014-0010-AUS,2014,Heat wave,Australia,AUS,Australia and New Zealand,Oceania,,,,,52.0,2014,1,13.0,2014,1,18.0,139.0,,,,,87.3662978351193,"Western Australia, Victoria provinces",AU,AU,-25.274398,133.775136,Australia,120,Millions,1613129,5607.91796875,"Milk, Total",57947,23596.0,120,120
319,120,2014-0010-AUS,2014,Heat wave,Australia,AUS,Australia and New Zealand,Oceania,,,,,52.0,2014,1,13.0,2014,1,18.0,139.0,,,,,87.3662978351193,"Western Australia, Victoria provinces",AU,AU,-25.274398,133.775136,Australia,120,Millions,1613129,5607.91796875,Vegetables Primary,238907,23596.0,120,120
320,121,2015-0410-BEL,2015,Heat wave,Belgium,BEL,Western Europe,Europe,,,,,,2015,6,30.0,2015,7,5.0,410.0,,,,,87.4699322108025,"Vlaams Gewest, Region de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewes, Region wallonne provinces",BE,BE,50.503887,4.469936,Belgium,121,Millions,416701.4,4291.48974609,"Cereals, Total",98422,11288.0,121,121
321,121,2015-0410-BEL,2015,Heat wave,Belgium,BEL,Western Europe,Europe,,,,,,2015,6,30.0,2015,7,5.0,410.0,,,,,87.4699322108025,"Vlaams Gewest, Region de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewes, Region wallonne provinces",BE,BE,50.503887,4.469936,Belgium,121,Millions,416701.4,4291.48974609,Fruit Primary,346414,11288.0,121,121
322,121,2015-0410-BEL,2015,Heat wave,Belgium,BEL,Western Europe,Europe,,,,,,2015,6,30.0,2015,7,5.0,410.0,,,,,87.4699322108025,"Vlaams Gewest, Region de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewes, Region wallonne provinces",BE,BE,50.503887,4.469936,Belgium,121,Millions,416701.4,4291.48974609,"Milk, Total",73725,11288.0,121,121
323,121,2015-0410-BEL,2015,Heat wave,Belgium,BEL,Western Europe,Europe,,,,,,2015,6,30.0,2015,7,5.0,410.0,,,,,87.4699322108025,"Vlaams Gewest, Region de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewes, Region wallonne provinces",BE,BE,50.503887,4.469936,Belgium,121,Millions,416701.4,4291.48974609,Vegetables Primary,304636,11288.0,121,121
324,123,2015-0410-FRA,2015,Heat wave,France,FRA,Western Europe,Europe,,,,,40.0,2015,6,29.0,2015,8,9.0,3275.0,,,,,87.4699322108025,"Alsace, Aquitaine, Auvergne, Basse-Normandie, Bourgogne, Bretagne, Centre, Champagne-Ardenne, Corse, Franche-Compte, Haute-Normandie, Ile-de-France, Languedoc-Rousillon, Limousin, Lorraine, Nord-Pas-de-Calais, Pays-de-la-Loire, Picardie, Poitou-Charentes, Provence-Alpes-Côte-D'azur, Rhône-Alpes, Midi-Pyrénées provinces",FR,FR,46.227638,2.213749,France,123,Millions,2198432,4201.55566406,"Cereals, Total",75700,64453.0,123,123
325,123,2015-0410-FRA,2015,Heat wave,France,FRA,Western Europe,Europe,,,,,40.0,2015,6,29.0,2015,8,9.0,3275.0,,,,,87.4699322108025,"Alsace, Aquitaine, Auvergne, Basse-Normandie, Bourgogne, Bretagne, Centre, Champagne-Ardenne, Corse, Franche-Compte, Haute-Normandie, Ile-de-France, Languedoc-Rousillon, Limousin, Lorraine, Nord-Pas-de-Calais, Pays-de-la-Loire, Picardie, Poitou-Charentes, Provence-Alpes-Côte-D'azur, Rhône-Alpes, Midi-Pyrénées provinces",FR,FR,46.227638,2.213749,France,123,Millions,2198432,4201.55566406,Fruit Primary,106701,64453.0,123,123
